subject,label,lat,lon,date
http://www.wikidata.org/entity/Q2889954,Battle of Saigon,10.76694444,106.6669444,30-01-1968
http://www.wikidata.org/entity/Q2889972,,36.77638889,3.058611111,24-6-1830
http://www.wikidata.org/entity/Q2889989,Battle of Short Hills,40.75,-74.332,26-6-1777
http://www.wikidata.org/entity/Q2890001,Battle of Sigüenza,41.06916667,-2.639166667,07-08-1936
http://www.wikidata.org/entity/Q2890016,Battle of Sipe-Sipe,-17.45612778,-66.34780833,28-11-1815
http://www.wikidata.org/entity/Q2890025,Battle of Solway Moss,55.01122,-3.02574,4-12-1542
http://www.wikidata.org/entity/Q2890043,Battle of Skra-di-Legen,41.0889,22.3944,29-05-1918
http://www.wikidata.org/entity/Q2890044,Battle of Sprimont,50.4911,5.705,18-9-1794
http://www.wikidata.org/entity/Q2890049,,36.75666667,2.885555556,19-6-1830
http://www.wikidata.org/entity/Q2890051,,46.88333333,11.43333333,11-4-1809
http://www.wikidata.org/entity/Q2890055,Battle of St. George's Caye,17.5531,-88.0739,10-9-1798
http://www.wikidata.org/entity/Q2890071,,49.5508,4.9272,25-05-1940
http://www.wikidata.org/entity/Q2890073,Battle of Suipacha,-21.56560278,-65.60888889,7-11-1810
http://www.wikidata.org/entity/Q2890074,Battle of Suixian–Zaoyang,32.1252,112.751,24-05-1939
http://www.wikidata.org/entity/Q2890079,,29.14166667,30.90138889,7-10-1798
http://www.wikidata.org/entity/Q2890096,Battle of Taftanaz,35.99694444,36.78666667,03-04-2012
http://www.wikidata.org/entity/Q2890100,,30.91666667,-2.033333333,20-08-1903
http://www.wikidata.org/entity/Q2890115,Battle of Tara Hill,53.5775,-6.611944444,26-5-1798
http://www.wikidata.org/entity/Q2890116,Battle of Tarhuna,32.43388889,13.63444444,28-08-2011
http://www.wikidata.org/entity/Q2890137,Battle of Tawergha,31.98472222,15.04583333,11-08-2011
http://www.wikidata.org/entity/Q2890143,Naval Battle of Tarragona,41.1181,1.25194,4-7-1641
http://www.wikidata.org/entity/Q2890151,Battle of Tebbs Bend,37.24497,-85.36394,12-4-1861
http://www.wikidata.org/entity/Q2890172,Relief of Thionville,49.3589,6.16917,7-6-1639
http://www.wikidata.org/entity/Q2890176,,46.97583333,-0.214166667,20-6-1815
http://www.wikidata.org/entity/Q2890178,Battle of Thouars,46.97583333,-0.214166667,5-5-1793
http://www.wikidata.org/entity/Q2890181,Battle of Tiburon,18.33333333,-74.4,16-4-1794
http://www.wikidata.org/entity/Q2890189,,48.76277778,-0.734166667,31-3-1796
http://www.wikidata.org/entity/Q2890218,Battle of Tiffauges,47.03833333,-1.114722222,19-9-1793
http://www.wikidata.org/entity/Q2890242,Battle of Trans-la-Fôret,48.49666667,-1.588611111,1-8-939
http://www.wikidata.org/entity/Q2890253,,46.98527778,-1.229166667,6-10-1793
http://www.wikidata.org/entity/Q2890259,,18.54,-72.3399,5-12-1794
http://www.wikidata.org/entity/Q2890273,Battle of Tweebosch,-26.55,25,07-03-1902
http://www.wikidata.org/entity/Q2890278,,44.411156,8.932661,1-1-1618
http://www.wikidata.org/entity/Q2890279,,48.4933,-1.29278,19-5-1796
http://www.wikidata.org/entity/Q2890281,Battle of Valencia de Alcántara,39.4167,-7.23333,27-8-1762
http://www.wikidata.org/entity/Q2890289,,46.007778,5.425278,7-8-1325
http://www.wikidata.org/entity/Q2890297,,42.8,-1.633333333,24-1-1110
http://www.wikidata.org/entity/Q2890301,Battle of Valmaseda,43.26222222,-2.953333333,5-11-1808
http://www.wikidata.org/entity/Q2890307,Land Battle of Vella Lavella,-7.73333,156.633,01-09-1939
http://www.wikidata.org/entity/Q2890308,,48.71555556,-1.224722222,1-1--57
http://www.wikidata.org/entity/Q2890310,,42.4947,9.44056,5-7-1564
http://www.wikidata.org/entity/Q2890313,,47.12083333,-0.710277778,19-4-1793
http://www.wikidata.org/entity/Q2890316,,41.9167,2.2556,20-2-1810
http://www.wikidata.org/entity/Q2890318,Battle of Vihiers,47.14722222,-0.5325,18-7-1793
http://www.wikidata.org/entity/Q2890331,Battle of Vimory,47.94722222,2.687222222,26-10-1587
http://www.wikidata.org/entity/Q2890338,Battle of Villalar,41.55,-5.13333,23-4-1521
http://www.wikidata.org/entity/Q2890342,,-20.20388889,-65.49583333,7-11-1847
http://www.wikidata.org/entity/Q2890346,Battle of Vinegar Hill,52.50138889,-6.56972222,21-6-1798
http://www.wikidata.org/entity/Q2890347,,-29.4667,26.2833,29-05-1901
http://www.wikidata.org/entity/Q2890349,,45.91666667,11.06666667,24-4-1809
http://www.wikidata.org/entity/Q2890351,Battle of Vinjesvingen,59.62027778,7.80638889,01-09-1939
http://www.wikidata.org/entity/Q2890355,Battle of Verona,45.4333,10.9833,18-10-1805
http://www.wikidata.org/entity/Q2890357,,47.56666667,12.56666667,12-5-1809
http://www.wikidata.org/entity/Q2890372,Battle of Walcourt,50.25,4.41666667,25-8-1689
http://www.wikidata.org/entity/Q2890373,Battle of Wanat,35.0525,70.9075,13-07-2008
http://www.wikidata.org/entity/Q2890377,Battle of Waynesboro,,,
http://www.wikidata.org/entity/Q2890378,Battle of Waynesboro,,,
http://www.wikidata.org/entity/Q2890384,Battle of White Bird Canyon,45.79166667,-116.2797222,17-6-1877
http://www.wikidata.org/entity/Q2890385,Battle of White Marsh,40.126,-75.212,19-4-1775
http://www.wikidata.org/entity/Q2890386,,49.2769,16.9982,28-11-1805
http://www.wikidata.org/entity/Q2890396,Battle of Wörgl,47.49166667,12.06166667,13-5-1809
http://www.wikidata.org/entity/Q2890419,Battle of Yenangyaung,20.45826111,94.87318056,19-04-1942
http://www.wikidata.org/entity/Q2890426,,34.73333333,5.416666667,26-11-1849
http://www.wikidata.org/entity/Q2890450,,18.5108,-72.6339,19-2-1794
http://www.wikidata.org/entity/Q2890458,Battle of Zutphen,52.13333333,6.2,22-9-1586
http://www.wikidata.org/entity/Q2890460,,48.38416667,-0.407777778,7-4-1796
http://www.wikidata.org/entity/Q2890463,,35.7028,-0.649256,3-12-1835
http://www.wikidata.org/entity/Q2890489,,46.97444444,-2.000555556,6-12-1793
http://www.wikidata.org/entity/Q2890498,Battle of La Arada,14.7167,-89.5833,2-2-1851
http://www.wikidata.org/entity/Q2890503,Battle of the Bidassoa,43.35861111,-1.774444444,7-10-1813
http://www.wikidata.org/entity/Q2890504,,46.86388889,-1.390277778,21-2-1796
http://www.wikidata.org/entity/Q2890512,,18.58333333,-72.23333333,22-3-1792
http://www.wikidata.org/entity/Q2890520,Battle of Ciudad Universitaria,40.44388889,-3.72611111,15-11-1936
http://www.wikidata.org/entity/Q2890526,Invasion of Dominica,15.41666667,-61.33333333,6-9-1778
http://www.wikidata.org/entity/Q2890529,,48.085,-0.64,2-10-1799
http://www.wikidata.org/entity/Q2890534,Battle of the Côa,40.7261,-6.90611,24-7-1810
http://www.wikidata.org/entity/Q2890537,Battle of La Gudina,39.1167,-7.28333,7-5-1709
http://www.wikidata.org/entity/Q2890541,Battle of La Malmaison,49.4714,3.48611,23-10-1917
http://www.wikidata.org/entity/Q2890563,Battle of Ravine-à-Couleuvres,19.31666667,-72.58333333,23-2-1802
http://www.wikidata.org/entity/Q2890573,,35.08027778,-1.362222222,6-7-1836
http://www.wikidata.org/entity/Q2890578,,47.72527778,-2.618611111,30-11-1799
http://www.wikidata.org/entity/Q2890584,,48.41916194,-1.234021667,27-11-1795
http://www.wikidata.org/entity/Q2890585,,48.6475,-2.827777778,5-3-1795
http://www.wikidata.org/entity/Q2890596,Battle of Vuelta de Obligado,-33.5921,-59.807425,20-11-1845
http://www.wikidata.org/entity/Q2890597,Battle of Fundy Bay,45.27330556,-66.06330556,14-7-1696
http://www.wikidata.org/entity/Q2890600,Battle of Hudson's Bay,57.009889,-92.181744,5-9-1697
http://www.wikidata.org/entity/Q2890604,Battle of Walcheren Causeway,51.5031,3.705,31-10-1944
http://www.wikidata.org/entity/Q2890606,Battle of Miyako Bay,39.66,142,20-10-1868
http://www.wikidata.org/entity/Q2890611,Battle of Fish Creek,52.60194444,-105.9472222,24-4-1885
http://www.wikidata.org/entity/Q2890620,Battle of Verrières Ridge,49.11038,-0.33236,25-07-1944
http://www.wikidata.org/entity/Q2890623,,48.6936,6.1846,26-08-1914
http://www.wikidata.org/entity/Q2890637,First Battle of the Corunna Road,40.44083333,-3.81472222,29-11-1936
http://www.wikidata.org/entity/Q2890641,,46.93805556,-0.588611111,13-4-1793
http://www.wikidata.org/entity/Q2890645,,47.12918111,-1.464611944,2-9-1794
http://www.wikidata.org/entity/Q2890652,,46.63083333,-1.5075,21-3-1794
http://www.wikidata.org/entity/Q2890664,Battle of Cornwall,50.1025,-5.52818056,2-8-1595
http://www.wikidata.org/entity/Q2890666,,19.45,-72.683,5-5-1794
http://www.wikidata.org/entity/Q2890670,,18.5,-74.45,7-8-1796
http://www.wikidata.org/entity/Q2890671,,48.28777778,-1.866666667,9-7-1795
http://www.wikidata.org/entity/Q2890674,,46.96638889,-1.117222222,25-11-1795
http://www.wikidata.org/entity/Q2890676,,46.80861111,-1.423888889,23-11-1795
http://www.wikidata.org/entity/Q2890681,,46.72194444,-1.944166667,5-6-1815
http://www.wikidata.org/entity/Q2890682,,47.42444444,-0.525277778,7-8-1620
http://www.wikidata.org/entity/Q2890686,,47.12027778,-0.711388889,28-3-1794
http://www.wikidata.org/entity/Q2890688,,46.80972222,-1.138888889,11-12-1793
http://www.wikidata.org/entity/Q2890694,Battle of Les Sables-d'Olonne,46.49638889,-1.784722222,23-2-1809
http://www.wikidata.org/entity/Q2890696,,48.41916667,-1.233888889,26-1-1800
http://www.wikidata.org/entity/Q2890697,Battle of the Thousand Islands,44.33388889,-75.99472222,24-8-1760
http://www.wikidata.org/entity/Q2890706,,49.065,5.593888889,05-04-1915
http://www.wikidata.org/entity/Q2890710,,46.99027778,-0.743055556,18-5-1815
http://www.wikidata.org/entity/Q2890714,,43.5147,7.05222,13-9-1635
http://www.wikidata.org/entity/Q2890715,,43.5147,7.05222,1-1-1618
http://www.wikidata.org/entity/Q2890719,Battle of Yijiangshan Islands,28.61,121.82,01-08-1927
http://www.wikidata.org/entity/Q2890728,Battle of 4 May,-13.26388889,-38.07583333,4-5-1823
http://www.wikidata.org/entity/Q2890729,Battle of Blavet,47.70666667,-3.353333333,17-1-1625
http://www.wikidata.org/entity/Q2890730,,46.93888889,-1.884166667,7-12-1793
http://www.wikidata.org/entity/Q2890741,Battle of the Bogside,54.9978,-7.32722,14-08-1969
http://www.wikidata.org/entity/Q2890746,Action of 13 March 1806,26.26666667,-29.41666667,13-3-1806
http://www.wikidata.org/entity/Q2890758,,48.03388889,-3.490277778,28-1-1795
http://www.wikidata.org/entity/Q2890769,,49.0375,7.946111111,26-12-1793
http://www.wikidata.org/entity/Q2890779,,49.09472222,-1.305277778,2-11-1799
http://www.wikidata.org/entity/Q2890781,Battle of Hamel,49.89888889,2.57055556,28-07-1914
http://www.wikidata.org/entity/Q2890782,Battle of Lircay,-35.43333333,-71.66666667,17-4-1829
http://www.wikidata.org/entity/Q2890785,,48.0042,0.196944,15-10-1799
http://www.wikidata.org/entity/Q2890789,,47.89277778,-2.638333333,4-11-1799
http://www.wikidata.org/entity/Q2890791,,45.62055556,1.647777778,01-09-1939
http://www.wikidata.org/entity/Q2890796,Maquis du Mont Mouchet,44.97555556,3.372777778,01-09-1939
http://www.wikidata.org/entity/Q2890798,Battle of the Windmill,44.7209,-75.4871,12-11-1838
http://www.wikidata.org/entity/Q2890801,,47.99583333,-0.713888889,2-5-1593
http://www.wikidata.org/entity/Q2890811,,48.44189111,-1.141956944,21-12-1795
http://www.wikidata.org/entity/Q2890818,Battle of Resaca de la Palma,25.9374,-97.4862,9-5-1846
http://www.wikidata.org/entity/Q2890826,,48.71861111,-0.719444444,15-5-1796
http://www.wikidata.org/entity/Q2890829,Battle of Devil's Hole,43.13388889,-79.04555556,29-8-1756
http://www.wikidata.org/entity/Q2890832,Battle of the Segre,41.6167,1.00028,03-01-1939
http://www.wikidata.org/entity/Q2890838,,46.7225,-1.176944444,5-12-1795
http://www.wikidata.org/entity/Q2890839,,46.80972222,-1.138888889,4-12-1795
http://www.wikidata.org/entity/Q2890852,Action of 2 May 1707,50.73896944,0.24210556,2-5-1707
http://www.wikidata.org/entity/Q2890859,Battle at The Lizard,49.9535,-5.2096,21-10-1707
http://www.wikidata.org/entity/Q2890866,Battle of Cape Henry,37.15,-75.152,16-3-1781
http://www.wikidata.org/entity/Q2890877,Battle of Cape Espartel,36.24638889,-4.64166667,29-09-1936
http://www.wikidata.org/entity/Q2890878,,47.6,13.16666667,25-9-1809
http://www.wikidata.org/entity/Q2890880,,36.46666667,2.683333333,12-5-1840
http://www.wikidata.org/entity/Q2890883,,40.966111,0.868889,10-12-1640
http://www.wikidata.org/entity/Q2890896,Battle of Albemarle Sound,36.00888889,-75.785,5-5-1864
http://www.wikidata.org/entity/Q2890898,Naval Battle of the Han River,37.75,126.1833333,28-09-1951
http://www.wikidata.org/entity/Q2890900,Battle of the Faubourg St Antoine,48.86,2.344444444,2-7-1652
http://www.wikidata.org/entity/Q2890905,Battle of the Samichon River,38.02888889,126.8369444,25-06-1950
http://www.wikidata.org/entity/Q2890920,Battle of Duck Lake,52.81651,-106.232729,26-3-1885
http://www.wikidata.org/entity/Q2890923,,47.75916667,-2.843333333,25-1-1800
http://www.wikidata.org/entity/Q2890925,Battle of Lake Maracaibo,9.81583,-71.5567,24-7-1823
http://www.wikidata.org/entity/Q2890927,,36.9667,-2.95,7-6-1808
http://www.wikidata.org/entity/Q2890929,,47.58777778,-3.073333333,27-6-1795
http://www.wikidata.org/entity/Q2890933,Battle of Puerto de Cavite,14.53333333,120.75,10-6-1647
http://www.wikidata.org/entity/Q2890940,Battle of Buceo,-34.86694444,-56.16666667,17-5-1814
http://www.wikidata.org/entity/Q2890945,Battle of Axtorna,57.228,12.3818,20-10-1565
http://www.wikidata.org/entity/Q2890949,Battle of Lillo,51.21666667,4.4,30-5-1574
http://www.wikidata.org/entity/Q2890955,Battle of the Hook,38.02888889,126.8369444,25-06-1950
http://www.wikidata.org/entity/Q289492,Battle of the Zab,35.99111111,43.34361111,25-1-750
http://www.wikidata.org/entity/Q2897821,First Battle of Murfreesboro,35.847,-86.393,12-4-1861
http://www.wikidata.org/entity/Q2903842,Battle of Abu Tellul,31.625321,35.145264,29-10-1914
http://www.wikidata.org/entity/Q29607,Battle of Pirajá,-12.52,-41.69,18-2-1822
http://www.wikidata.org/entity/Q296754,Battle of Singapore,1.36666667,103.8166667,08-02-1942
http://www.wikidata.org/entity/Q2984734,Battle of Arlon (1793),49.68240278,5.811425,9-6-1793
http://www.wikidata.org/entity/Q2984742,Battle of the Baztan Valley,43.05638889,-1.49444444,24-7-1794
http://www.wikidata.org/entity/Q2984748,,42.0456,2.91333,1-1-1618
http://www.wikidata.org/entity/Q2984801,Battle of Juncal,-33.95416667,-58.39583333,8-2-1827
http://www.wikidata.org/entity/Q2984813,Battle of Longeau,47.76722222,5.310833333,19-7-1870
http://www.wikidata.org/entity/Q2984839,Naulila battle,-17.1961,14.6842,01-10-1914
http://www.wikidata.org/entity/Q2984929,USS Constellation vs La Vengeance,17.319722,-62.747222,1-2-1800
http://www.wikidata.org/entity/Q2985001,Battle of Arlon (1794),49.68240278,5.811425,1-1-1794
http://www.wikidata.org/entity/Q298614,Battle of Asiago,45.90194444,11.50888889,15-05-1916
http://www.wikidata.org/entity/Q301487,Battle of Brandywine,39.872,-75.59006,11-9-1777
http://www.wikidata.org/entity/Q3019677,,-1.674347222,-78.64829444,21-4-1822
http://www.wikidata.org/entity/Q3020018,Second Battle of Huachi,-0.218611111,-78.50972222,12-9-1821
http://www.wikidata.org/entity/Q3025060,Second Battle of Le Bourget,48.9353,2.42556,19-7-1870
http://www.wikidata.org/entity/Q302519,Battle of Adwa,14.01888889,38.97333333,1-3-1896
http://www.wikidata.org/entity/Q303445,Battle of Salzbach,48.63833333,8.09166667,27-7-1675
http://www.wikidata.org/entity/Q303998,Battle of Tourcoing,50.73235,3.1548,18-5-1794
http://www.wikidata.org/entity/Q304655,First Battle of Auburn,38.7,-77.7,12-4-1861
http://www.wikidata.org/entity/Q3050672,Siege of Louisbourg,45.92138889,-59.97027778,29-8-1756
http://www.wikidata.org/entity/Q305409,Battle of Mine Run,38.3379,-77.8187,27-11-1863
http://www.wikidata.org/entity/Q3072344,Battle of Unison,39.038825,-77.79320556,12-4-1861
http://www.wikidata.org/entity/Q3073029,Siege of Pondicherry,11.933,79.83,29-8-1756
http://www.wikidata.org/entity/Q3073526,Siege of Almeida,40.726,-6.90613,29-8-1756
http://www.wikidata.org/entity/Q3080946,Siege of Perpignan,42.6986,2.89556,1-1-1618
http://www.wikidata.org/entity/Q308999,Battle of Leyte Gulf,10.3706,125.3556,23-10-1944
http://www.wikidata.org/entity/Q3099190,Battle of Ponta Delgada,38.644,-27.653,26-7-1582
http://www.wikidata.org/entity/Q311726,Battle of the Plains of Abraham,46.803,-71.215,13-9-1759
http://www.wikidata.org/entity/Q311759,Battle of Vigo Bay,42.25,-8.745,23-10-1702
http://www.wikidata.org/entity/Q312212,Battle of Nördlingen,48.805026,10.492802,6-9-1634
http://www.wikidata.org/entity/Q313435,Battle of Leuthen,51.13333333,16.8,5-12-1757
http://www.wikidata.org/entity/Q313836,Battle of the Dnieper,46.5257,32.252,24-08-1943
http://www.wikidata.org/entity/Q315310,Battle of Restigouche,48.00472222,-66.72083333,8-7-1760
http://www.wikidata.org/entity/Q3153837,Invasion of Guadeloupe,16,-61.7333,29-8-1756
http://www.wikidata.org/entity/Q3153838,Invasion of Martinique,14.67,-61,29-8-1756
http://www.wikidata.org/entity/Q316139,battle of Oudenarde,50.83,3.6,11-7-1708
http://www.wikidata.org/entity/Q316843,Battle of Bautzen,51.18138889,14.42388889,01-09-1939
http://www.wikidata.org/entity/Q316877,Battle of Nancy,48.69527778,6.18125,14-1-1477
http://www.wikidata.org/entity/Q316897,Battle of Malplaquet,50.31972222,3.836666667,11-9-1709
http://www.wikidata.org/entity/Q3177722,Braddock Expedition,40.43333333,-80,29-8-1756
http://www.wikidata.org/entity/Q3181123,Battle of Gao,16.26666667,-0.05,27-06-2012
http://www.wikidata.org/entity/Q3181490,Battle of Camino Real,-1.605555556,-79.00305556,9-11-1820
http://www.wikidata.org/entity/Q3181491,First Battle of Huachi,-0.218611111,-78.50972222,22-11-1820
http://www.wikidata.org/entity/Q31900,Battle of Marathon,38.11805556,23.97833333,1-1--491
http://www.wikidata.org/entity/Q320394,Battle of Almansa,38.87444444,-1.093694444,25-4-1707
http://www.wikidata.org/entity/Q320982,Battle of Heligoland (1849),54.1825,7.885277778,4-6-1849
http://www.wikidata.org/entity/Q32198,Battle of Gloucester,42.6064,-70.6637,19-4-1775
http://www.wikidata.org/entity/Q3233509,Battle of the Aous,40.64277778,19.31722222,1-1--199
http://www.wikidata.org/entity/Q323365,,50.2,10.06666667,10-7-1866
http://www.wikidata.org/entity/Q323372,Battle of Beaugency,47.77833333,1.631666667,8-12-1870
http://www.wikidata.org/entity/Q324344,Battle of Roliça,39.3136,-9.18361,17-8-1808
http://www.wikidata.org/entity/Q324916,Battle of Solferino,45.36722222,10.56638889,24-6-1859
http://www.wikidata.org/entity/Q32493,Battle of Rocoux,50.6757,5.546,11-10-1746
http://www.wikidata.org/entity/Q326417,Battle of Marston Moor,53.9637,-1.2619,2-7-1644
http://www.wikidata.org/entity/Q326989,Battle of Morgarten,47.13583333,8.613611111,15-11-1315
http://www.wikidata.org/entity/Q327035,Battle of Gazala,32.14527778,23.3575,26-05-1942
http://www.wikidata.org/entity/Q327052,Battle of Aachen,50.76666667,6.1,02-10-1944
http://www.wikidata.org/entity/Q327099,Battle of Kasserine Pass,35.2596,8.7424,19-02-1943
http://www.wikidata.org/entity/Q3271228,Battle of Bound Brook,40.5589,-74.5278,13-4-1777
http://www.wikidata.org/entity/Q32832,Battle of Varna,43.21666667,27.88333333,10-11-1444
http://www.wikidata.org/entity/Q329534,Battle of Lützen,51.2167,12.1833,2-5-1813
http://www.wikidata.org/entity/Q3297425,Centralia Massacre,39.1744,-92.1097,12-4-1861
http://www.wikidata.org/entity/Q330,Battle of Marignano,45.36666667,9.316666667,13-9-1515
http://www.wikidata.org/entity/Q3303638,Battle of Krücken,54.4476,20.4495,29-11-1249
http://www.wikidata.org/entity/Q3307845,Battle of Tuyutí,-27.20444444,-58.54805556,27-12-1864
http://www.wikidata.org/entity/Q331170,Battle of Montjuïc,41.36722222,2.15888889,26-1-1641
http://www.wikidata.org/entity/Q33132,Battle of Gettysburg,39.81124,-77.22487,1-7-1863
http://www.wikidata.org/entity/Q331347,Battle of Eylau,54.4,20.63333333,7-2-1807
http://www.wikidata.org/entity/Q331518,Battle of Rheinfelden,47.55,7.8,28-2-1638
http://www.wikidata.org/entity/Q331725,Battle of Domstadtl,49.7383333,17.4433333,30-6-1758
http://www.wikidata.org/entity/Q332543,Battle of the Pyramids,30.08333333,31.2,21-7-1798
http://www.wikidata.org/entity/Q3327478,Battle of Athens,34.8033,-86.9722,12-4-1861
http://www.wikidata.org/entity/Q334029,Battle of Bunker Hill,42.37636111,-71.06077778,17-6-1775
http://www.wikidata.org/entity/Q335174,Battle of Vila Velha,39.65,-7.67,5-10-1762
http://www.wikidata.org/entity/Q335288,Battle of Monte Cassino,41.49,13.81388889,17-01-1944
http://www.wikidata.org/entity/Q33570,Battle of Grunwald,53.48333333,20.09444444,15-7-1410
http://www.wikidata.org/entity/Q335871,Battle of Bathys Ryax,39.75,37.01666667,1-1-872
http://www.wikidata.org/entity/Q3363513,Battle of Nykarleby,63.51666667,22.53333333,21-2-1808
http://www.wikidata.org/entity/Q3378627,Battle of Sandöström,60.212,22.51,2-8-1808
http://www.wikidata.org/entity/Q3379073,Battle of Palva Sund,60.452,21.661,21-2-1808
http://www.wikidata.org/entity/Q3379096,Battle of Grönvikssund,60.5,21.418,21-2-1808
http://www.wikidata.org/entity/Q3379300,Battle of Rimito Kramp,60.284,21.962,21-2-1808
http://www.wikidata.org/entity/Q338792,Battle of Genoa,44.4067,8.93333,20-4-1792
http://www.wikidata.org/entity/Q339052,Battle of Großbeeren,52.35,13.3,4-9-1813
http://www.wikidata.org/entity/Q3392743,Battle of Monastir,41.032799,21.34029,16-11-1912
http://www.wikidata.org/entity/Q339321,Battle of the Milvian Bridge,41.93555556,12.46694444,29-10-312
http://www.wikidata.org/entity/Q3394852,Battle of Maniaki,37.076389,21.7725,1-1-1821
http://www.wikidata.org/entity/Q3394869,Battle of Samos,37.75,26.8333,1-1-1821
http://www.wikidata.org/entity/Q3394874,Battle of Petra,38.3717,23.0583,1-1-1821
http://www.wikidata.org/entity/Q3394877,Battle of Kamatero,38.06,23.71166667,13-2-1827
http://www.wikidata.org/entity/Q3401909,First Battle of Dalton,34.8031,-85.0124,22-2-1864
http://www.wikidata.org/entity/Q3401918,Battle of Saltville I,36.8857,-81.7592,12-4-1861
http://www.wikidata.org/entity/Q3402827,Battle of the Lerna Mills,37.55483333,22.71386667,1-1-1821
http://www.wikidata.org/entity/Q3403807,Capture of Belle Île,47.3321,-3.16681,29-8-1756
http://www.wikidata.org/entity/Q3403823,Capture of Gorée,14.6669,-17.3983,29-8-1756
http://www.wikidata.org/entity/Q3403872,Battle of the Smala,34.89333333,2.31,16-5-1843
http://www.wikidata.org/entity/Q3413535,Fourth Battle of Bergisel,47.24888889,11.39916667,21-10-1809
http://www.wikidata.org/entity/Q3417630,Raid on St Malo,48.6481,-2.0075,29-8-1756
http://www.wikidata.org/entity/Q3417631,Raid on Rochefort,45.9421,-0.958786,29-8-1756
http://www.wikidata.org/entity/Q3417632,Raid on Cherbourg,49.6425,-1.6253,29-8-1756
http://www.wikidata.org/entity/Q3424817,,63.62416667,19.91194444,21-2-1808
http://www.wikidata.org/entity/Q3427928,Battle of Ratan and Sävar,63.892222,20.534722,21-2-1808
http://www.wikidata.org/entity/Q3427997,,63.99222222,20.89777778,21-2-1808
http://www.wikidata.org/entity/Q3438920,Battle of Lower Sioux Agency,44.52722222,-94.95861111,17-8-1862
http://www.wikidata.org/entity/Q3438930,Battle of Redwood Ferry,44.52916667,-94.95361111,17-8-1862
http://www.wikidata.org/entity/Q3439893,Battle of Ruona,62.84527778,23.48805556,1-9-1808
http://www.wikidata.org/entity/Q3467730,Battle of Rafa,31.174,34.143,28-07-1914
http://www.wikidata.org/entity/Q3467874,Siege of Jicheng,34.73969,105.3297,1-1-213
http://www.wikidata.org/entity/Q3477162,Second Battle of Dalton,34.7889,-84.9807,12-4-1861
http://www.wikidata.org/entity/Q3477165,Battle of Fort McAllister,31.8888,-81.1941,12-4-1861
http://www.wikidata.org/entity/Q3477167,Battle of Saltville II,36.8646,-81.7674,20-12-1864
http://www.wikidata.org/entity/Q3477179,Battle of Wazzin,31.94222222,10.6625,21-04-2011
http://www.wikidata.org/entity/Q3485825,Siege of Eshowe,-28.88777778,31.475,11-1-1879
http://www.wikidata.org/entity/Q3485829,,42.6717,2.62139,1-1-1618
http://www.wikidata.org/entity/Q3485856,Siege of Cassel,51.3197,9.49778,29-8-1756
http://www.wikidata.org/entity/Q3485864,,49.9097,2.50806,1-1-1618
http://www.wikidata.org/entity/Q3485874,,49.92166667,1.077777778,20-11-1442
http://www.wikidata.org/entity/Q3485880,,51.0383,2.3775,1-1-1618
http://www.wikidata.org/entity/Q3485902,,41.9844,2.82111,1-1-1618
http://www.wikidata.org/entity/Q3485914,,48.2114,5.68556,1-1-1618
http://www.wikidata.org/entity/Q3485930,Siege of Leuven,50.88333333,4.7,1-1-1618
http://www.wikidata.org/entity/Q3485932,,41.62,0.625833,1-1-1618
http://www.wikidata.org/entity/Q3485933,,41.62,0.625833,1-1-1618
http://www.wikidata.org/entity/Q3485938,,48.9908,1.71722,1-1-1337
http://www.wikidata.org/entity/Q3485944,,51.0194,2.25056,1-1-1618
http://www.wikidata.org/entity/Q3485950,Siege of Masulipatam,16.1844,81.1349,29-8-1756
http://www.wikidata.org/entity/Q3485961,,49.005,1.90996,1-1-1337
http://www.wikidata.org/entity/Q3485975,,48.8566,2.35183,16-4-1360
http://www.wikidata.org/entity/Q3485976,,48.8566,2.35183,9-10-1370
http://www.wikidata.org/entity/Q3485978,,48.8566,2.35183,1-1-1337
http://www.wikidata.org/entity/Q3485979,,48.8566,2.35183,1-1-1337
http://www.wikidata.org/entity/Q3485982,,48.8566,2.35183,26-8-1429
http://www.wikidata.org/entity/Q3486004,,42.4347,1.92833,1-1-1618
http://www.wikidata.org/entity/Q3486005,,46.8127,-71.2199,29-8-1756
http://www.wikidata.org/entity/Q3486012,,49.0197,1.60833,1-1-1337
http://www.wikidata.org/entity/Q348998,Battle of Isly,34.69,-1.93,14-8-1844
http://www.wikidata.org/entity/Q349422,Battle of Okehazama,35.05016389,136.9967889,22-6-1560
http://www.wikidata.org/entity/Q3500708,Battle of Stäket,59.30222222,18.28194444,24-8-1719
http://www.wikidata.org/entity/Q3501395,Battle of Olomouc,49.59611111,17.26027778,1-1-1241
http://www.wikidata.org/entity/Q3504617,Battle of Cerro Corá,-22.65222222,-56.02527778,27-12-1864
http://www.wikidata.org/entity/Q3509177,,59.45,28.03333333,01-11-1917
http://www.wikidata.org/entity/Q3535001,Battle of Åndalsnes,62.56345833,7.68321944,01-04-1940
http://www.wikidata.org/entity/Q3544388,Battle of Tamarón,42.26666667,-3.98333333,10-9-1037
http://www.wikidata.org/entity/Q3559235,,38.96083333,20.74972222,12-10-1798
http://www.wikidata.org/entity/Q3616452,Battle of Kawasaki,35.51666667,139.7,1-1-1057
http://www.wikidata.org/entity/Q3636251,Battle of Wadi Al-Batin,29.16888889,46.54333333,02-08-1990
